file | kind | name | qualified_name | start_line | end_line | parent | data_type | data_shape | signature
C:\develop\SpecBuilder\ngircd-master\src\ngircd\client.h | field | server | _WHOWAS::server | 82 | 82 | _WHOWAS | char | scalar_or_unknown | char server[CLIENT_HOST_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf-ssl.h | struct | ConnSSL_State | ConnSSL_State | 35 | 46 |  |  |  | struct ConnSSL_State { #ifdef HAVE_LIBSSL SSL *ssl; #endif #ifdef HAVE_LIBGNUTLS gnutls_session_t gnutls_session; void *cookie; /* pointer to server configuration structure (for outgoing connections), or NULL. */ size_t x509_cred_idx; /* index of active x509 credential record */ #endif char *fingerp
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf-ssl.h | field | SSL | ConnSSL_State::SSL | 37 | 37 | ConnSSL_State | SSL | scalar_or_unknown | SSL *ssl;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf-ssl.h | field | gnutls_session | ConnSSL_State::gnutls_session | 40 | 40 | ConnSSL_State | gnutls_session_t | scalar_or_unknown | gnutls_session_t gnutls_session;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf-ssl.h | field | cookie | ConnSSL_State::cookie | 41 | 41 | ConnSSL_State | void | scalar_or_unknown | void *cookie;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf-ssl.h | field | x509_cred_idx | ConnSSL_State::x509_cred_idx | 43 | 43 | ConnSSL_State | size_t | scalar_or_unknown | size_t x509_cred_idx;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf-ssl.h | field | fingerprint | ConnSSL_State::fingerprint | 45 | 45 | ConnSSL_State | char | scalar_or_unknown | char *fingerprint;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | SSLOptions | SSLOptions | 106 | 106 |  |  |  | struct SSLOptions
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | ConfSSL_Init | ConfSSL_Init | 111 | 134 |  |  |  | static void ConfSSL_Init(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_SSLInUse | Conf_SSLInUse | 141 | 156 |  |  |  | GLOBAL bool Conf_SSLInUse(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | CheckFileReadable | CheckFileReadable | 166 | 180 |  |  |  | static void CheckFileReadable(const char *Var, const char *Filename)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | strdup_warn | strdup_warn | 190 | 198 |  |  |  | static char * strdup_warn(const char *str)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | ports_puts | ports_puts | 203 | 218 |  |  |  | static void ports_puts(array *a)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | ports_parse | ports_parse | 223 | 248 |  |  |  | static void ports_parse(array *a, const char *File, int Line, char *Arg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_Init | Conf_Init | 253 | 258 |  |  |  | GLOBAL void Conf_Init( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_Rehash | Conf_Rehash | 265 | 275 |  |  |  | GLOBAL bool Conf_Rehash( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | yesno_to_str | yesno_to_str | 280 | 286 |  |  |  | static const char* yesno_to_str(int boolean_value)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | opers_free | opers_free | 291 | 304 |  |  |  | static void opers_free(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Oper | Conf_Oper | 294 | 294 |  |  |  | struct Conf_Oper
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | opers_puts | opers_puts | 309 | 326 |  |  |  | static void opers_puts(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Oper | Conf_Oper | 312 | 312 |  |  |  | struct Conf_Oper
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_Test | Conf_Test | 337 | 515 |  |  |  | GLOBAL int Conf_Test( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | passwd | passwd | 340 | 340 |  |  |  | struct passwd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | group | group | 341 | 341 |  |  |  | struct group
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Channel | Conf_Channel | 345 | 345 |  |  |  | struct Conf_Channel
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_UnsetServer | Conf_UnsetServer | 525 | 561 |  |  |  | GLOBAL void Conf_UnsetServer( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_SetServer | Conf_SetServer | 566 | 583 |  |  |  | GLOBAL bool Conf_SetServer( int ConfServer, CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_GetServer | Conf_GetServer | 588 | 599 |  |  |  | GLOBAL int Conf_GetServer( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_EnableServer | Conf_EnableServer | 607 | 622 |  |  |  | GLOBAL bool Conf_EnableServer( const char *Name, UINT16 Port )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_EnablePassiveServer | Conf_EnablePassiveServer | 633 | 649 |  |  |  | GLOBAL bool Conf_EnablePassiveServer(const char *Name)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_DisableServer | Conf_DisableServer | 657 | 675 |  |  |  | GLOBAL bool Conf_DisableServer( const char *Name )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_AddServer | Conf_AddServer | 687 | 714 |  |  |  | GLOBAL bool Conf_AddServer(const char *Name, UINT16 Port, const char *Host, const char *MyPwd, const char *PeerPwd)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_NickIsService | Conf_NickIsService | 723 | 731 |  |  |  | GLOBAL bool Conf_NickIsService(int ConfServer, const char *Nick)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_NickIsBlocked | Conf_NickIsBlocked | 739 | 751 |  |  |  | GLOBAL bool Conf_NickIsBlocked(const char *Nick)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Set_Defaults | Set_Defaults | 756 | 849 |  |  |  | static void Set_Defaults(bool InitServers)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | no_listenports | no_listenports | 856 | 864 |  |  |  | static bool no_listenports(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Read_TextFile | Read_TextFile | 874 | 905 |  |  |  | static bool Read_TextFile(const char *Filename, const char *Name, array *Destination)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Read_Config | Read_Config | 917 | 1096 |  |  |  | static bool Read_Config(bool TestOnly, bool IsStarting)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | dirent | dirent | 922 | 922 |  |  |  | struct dirent
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Channel | Conf_Channel | 1171 | 1172 |  |  |  | struct Conf_Channel
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Channel | Conf_Channel | 1175 | 1175 |  |  |  | struct Conf_Channel
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Oper | Conf_Oper | 1185 | 1185 |  |  |  | struct Conf_Oper
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Oper | Conf_Oper | 1187 | 1187 |  |  |  | struct Conf_Oper
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | passwd | passwd | 1346 | 1346 |  |  |  | struct passwd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | group | group | 1347 | 1347 |  |  |  | struct group
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Handle_OPTIONS | Handle_OPTIONS | 1583 | 1788 |  |  |  | static void Handle_OPTIONS(const char *File, int Line, char *Var, char *Arg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Handle_SSL | Handle_SSL | 1799 | 1857 |  |  |  | static void Handle_SSL(const char *File, int Line, char *Var, char *Arg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Handle_OPERATOR | Handle_OPERATOR | 1868 | 1906 |  |  |  | static void Handle_OPERATOR(const char *File, int Line, char *Var, char *Arg )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Oper | Conf_Oper | 1872 | 1872 |  |  |  | struct Conf_Oper
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Handle_SERVER | Handle_SERVER | 1915 | 2012 |  |  |  | static void Handle_SERVER(const char *File, int Line, char *Var, char *Arg )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Handle_Channelname | Handle_Channelname | 2024 | 2040 |  |  |  | static bool Handle_Channelname(struct Conf_Channel *new_chan, const char *name)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Channel | Conf_Channel | 2025 | 2025 |  |  |  | struct Conf_Channel
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Handle_CHANNEL | Handle_CHANNEL | 2049 | 2122 |  |  |  | static void Handle_CHANNEL(const char *File, int Line, char *Var, char *Arg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Channel | Conf_Channel | 2053 | 2053 |  |  |  | struct Conf_Channel
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Validate_Config | Validate_Config | 2134 | 2292 |  |  |  | static bool Validate_Config(bool Configtest, bool Rehash)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | hostent | hostent | 2140 | 2140 |  |  |  | struct hostent
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | rlimit | rlimit | 2144 | 2144 |  |  |  | struct rlimit
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Oper | Conf_Oper | 2287 | 2287 |  |  |  | struct Conf_Oper
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | struct | Conf_Channel | Conf_Channel | 2289 | 2289 |  |  |  | struct Conf_Channel
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Config_Error_TooLong | Config_Error_TooLong | 2300 | 2305 |  |  |  | static void Config_Error_TooLong(const char *File, const int Line, const char *Item)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Config_Error_Section | Config_Error_Section | 2314 | 2320 |  |  |  | static void Config_Error_Section(const char *File, const int Line, const char *Item, const char *Section)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Config_Error_NaN | Config_Error_NaN | 2328 | 2333 |  |  |  | static void Config_Error_NaN(const char *File, const int Line, const char *Item )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Config_Error | Config_Error | 2348 | 2374 |  |  |  | static void Config_Error( Level, Format, va_alist ) const int Level; const char *Format; va_dcl #endif
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Conf_DebugDump | Conf_DebugDump | 2380 | 2396 |  |  |  | GLOBAL void Conf_DebugDump(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.c | function | Init_Server_Struct | Init_Server_Struct | 2404 | 2424 |  |  |  | static void Init_Server_Struct( CONF_SERVER *Server )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | struct | Conf_Oper | Conf_Oper | 36 | 40 |  |  |  | struct Conf_Oper { char name[CLIENT_PASS_LEN]; /**< Name (ID) */ char pwd[CLIENT_PASS_LEN]; /**< Password */ char *mask; /**< Allowed host mask */ }
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | name | Conf_Oper::name | 37 | 37 | Conf_Oper | char | scalar_or_unknown | char name[CLIENT_PASS_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | pwd | Conf_Oper::pwd | 38 | 38 | Conf_Oper | char | scalar_or_unknown | char pwd[CLIENT_PASS_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | mask | Conf_Oper::mask | 39 | 39 | Conf_Oper | char | scalar_or_unknown | char *mask;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | struct | _Conf_Server | _Conf_Server | 47 | 68 |  |  |  | struct _Conf_Server { char host[HOST_LEN]; /**< Hostname */ char name[CLIENT_ID_LEN]; /**< IRC client ID */ char pwd_in[CLIENT_PASS_LEN]; /**< Password which must be received */ char pwd_out[CLIENT_PASS_LEN]; /**< Password to send to the peer */ UINT16 port; /**< Server port to connect to */ int gro
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | typedef | CONF_SERVER | CONF_SERVER | 47 | 68 |  |  |  | typedef struct _Conf_Server { char host[HOST_LEN]; /**< Hostname */ char name[CLIENT_ID_LEN]; /**< IRC client ID */ char pwd_in[CLIENT_PASS_LEN]; /**< Password which must be received */ char pwd_out[CLIENT_PASS_LEN]; /**< Password to send to the peer */ UINT16 port; /**< Server port to connect to */
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | host | _Conf_Server::host | 49 | 49 | _Conf_Server | char | scalar_or_unknown | char host[HOST_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | name | _Conf_Server::name | 50 | 50 | _Conf_Server | char | scalar_or_unknown | char name[CLIENT_ID_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | pwd_in | _Conf_Server::pwd_in | 51 | 51 | _Conf_Server | char | scalar_or_unknown | char pwd_in[CLIENT_PASS_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | pwd_out | _Conf_Server::pwd_out | 52 | 52 | _Conf_Server | char | scalar_or_unknown | char pwd_out[CLIENT_PASS_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | port | _Conf_Server::port | 53 | 53 | _Conf_Server | UINT16 | scalar_or_unknown | UINT16 port;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | group | _Conf_Server::group | 54 | 54 | _Conf_Server | int | scalar_or_unknown | int group;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | lasttry | _Conf_Server::lasttry | 55 | 55 | _Conf_Server | time_t | scalar_or_unknown | time_t lasttry;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | res_stat | _Conf_Server::res_stat | 56 | 56 | _Conf_Server | PROC_STAT | scalar_or_unknown | PROC_STAT res_stat;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | flags | _Conf_Server::flags | 57 | 57 | _Conf_Server | int | scalar_or_unknown | int flags;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | conn_id | _Conf_Server::conn_id | 58 | 58 | _Conf_Server | CONN_ID | scalar_or_unknown | CONN_ID conn_id;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | bind_addr | _Conf_Server::bind_addr | 59 | 59 | _Conf_Server | ng_ipaddr_t | scalar_or_unknown | ng_ipaddr_t bind_addr;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | ng_ipaddr_t | _Conf_Server::ng_ipaddr_t | 61 | 61 | _Conf_Server | ng_ipaddr_t | scalar_or_unknown | ng_ipaddr_t dst_addr[2];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | SSLConnect | _Conf_Server::SSLConnect | 63 | 63 | _Conf_Server | bool | scalar_or_unknown | bool SSLConnect;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | SSLVerify | _Conf_Server::SSLVerify | 64 | 64 | _Conf_Server | bool | scalar_or_unknown | bool SSLVerify;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | svs_mask | _Conf_Server::svs_mask | 66 | 66 | _Conf_Server | char | scalar_or_unknown | char svs_mask[CLIENT_ID_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | struct | SSLOptions | SSLOptions | 73 | 82 |  |  |  | struct SSLOptions { char *KeyFile; /**< SSL key file */ char *CertFile; /**< SSL certificate file */ char *DHFile; /**< File containing DH parameters */ array ListenPorts; /**< Array of listening SSL ports */ array KeyFilePassword; /**< Key file password */ char *CipherList; /**< Set SSL cipher list
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | KeyFile | SSLOptions::KeyFile | 74 | 74 | SSLOptions | char | scalar_or_unknown | char *KeyFile;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | CertFile | SSLOptions::CertFile | 75 | 75 | SSLOptions | char | scalar_or_unknown | char *CertFile;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | DHFile | SSLOptions::DHFile | 76 | 76 | SSLOptions | char | scalar_or_unknown | char *DHFile;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | ListenPorts | SSLOptions::ListenPorts | 77 | 77 | SSLOptions | array | array_or_collection | array ListenPorts;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | KeyFilePassword | SSLOptions::KeyFilePassword | 78 | 78 | SSLOptions | array | array_or_collection | array KeyFilePassword;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | CipherList | SSLOptions::CipherList | 79 | 79 | SSLOptions | char | scalar_or_unknown | char *CipherList;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | CAFile | SSLOptions::CAFile | 80 | 80 | SSLOptions | char | scalar_or_unknown | char *CAFile;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | CRLFile | SSLOptions::CRLFile | 81 | 81 | SSLOptions | char | scalar_or_unknown | char *CRLFile;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | struct | Conf_Channel | Conf_Channel | 87 | 96 |  |  |  | struct Conf_Channel { char name[CHANNEL_NAME_LEN]; /**< Name of the channel */ char *modes[512]; /**< Initial channel modes to evaluate */ char key[CLIENT_PASS_LEN]; /**< Channel key ("password", mode "k" ) */ char topic[COMMAND_LEN]; /**< Initial topic */ char keyfile[512]; /**< Path and name of ch
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | name | Conf_Channel::name | 88 | 88 | Conf_Channel | char | scalar_or_unknown | char name[CHANNEL_NAME_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | modes | Conf_Channel::modes | 89 | 89 | Conf_Channel | char | scalar_or_unknown | char *modes[512];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | key | Conf_Channel::key | 90 | 90 | Conf_Channel | char | scalar_or_unknown | char key[CLIENT_PASS_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | topic | Conf_Channel::topic | 91 | 91 | Conf_Channel | char | scalar_or_unknown | char topic[COMMAND_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | keyfile | Conf_Channel::keyfile | 92 | 92 | Conf_Channel | char | scalar_or_unknown | char keyfile[512];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | autojoin | Conf_Channel::autojoin | 93 | 93 | Conf_Channel | bool | scalar_or_unknown | bool autojoin;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | maxusers | Conf_Channel::maxusers | 94 | 94 | Conf_Channel | unsigned long | scalar_or_unknown | unsigned long maxusers;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conf.h | field | modes_num | Conf_Channel::modes_num | 95 | 95 | Conf_Channel | unsigned int | scalar_or_unknown | unsigned int modes_num;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-encoding.c | function | Conn_SetEncoding | Conn_SetEncoding | 45 | 76 |  |  |  | GLOBAL bool Conn_SetEncoding(CONN_ID Conn, const char *ClientEnc)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-encoding.c | function | Conn_UnsetEncoding | Conn_UnsetEncoding | 83 | 97 |  |  |  | GLOBAL void Conn_UnsetEncoding(CONN_ID Conn)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-encoding.c | function | Convert_Message | Convert_Message | 109 | 130 |  |  |  | char * Convert_Message(iconv_t Handle, char *Message)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-encoding.c | function | Conn_EncodingFrom | Conn_EncodingFrom | 148 | 159 |  |  |  | GLOBAL char * Conn_EncodingFrom(UNUSED CONN_ID Conn, char *Message)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-encoding.c | function | Conn_EncodingTo | Conn_EncodingTo | 175 | 186 |  |  |  | GLOBAL char * Conn_EncodingTo(UNUSED CONN_ID Conn, char *Message)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_UpdateIdle | Conn_UpdateIdle | 35 | 40 |  |  |  | GLOBAL void Conn_UpdateIdle(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_UpdatePing | Conn_UpdatePing | 51 | 56 |  |  |  | GLOBAL void Conn_UpdatePing(CONN_ID Idx, time_t TimeStamp)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_GetSignon | Conn_GetSignon | 61 | 66 |  |  |  | GLOBAL time_t Conn_GetSignon(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_GetIdle | Conn_GetIdle | 68 | 74 |  |  |  | GLOBAL time_t Conn_GetIdle( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_LastPing | Conn_LastPing | 76 | 81 |  |  |  | GLOBAL time_t Conn_LastPing( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_SetPenalty | Conn_SetPenalty | 94 | 120 |  |  |  | GLOBAL void Conn_SetPenalty(CONN_ID Idx, time_t Seconds)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_ClearFlags | Conn_ClearFlags | 122 | 128 |  |  |  | GLOBAL void Conn_ClearFlags( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_Flag | Conn_Flag | 130 | 135 |  |  |  | GLOBAL int Conn_Flag( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_SetFlag | Conn_SetFlag | 137 | 142 |  |  |  | GLOBAL void Conn_SetFlag( CONN_ID Idx, int Flag )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_First | Conn_First | 144 | 154 |  |  |  | GLOBAL CONN_ID Conn_First( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_Next | Conn_Next | 156 | 168 |  |  |  | GLOBAL CONN_ID Conn_Next( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_Options | Conn_Options | 170 | 175 |  |  |  | GLOBAL UINT16 Conn_Options( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_SetOption | Conn_SetOption | 180 | 185 |  |  |  | GLOBAL void Conn_SetOption(CONN_ID Idx, int Option)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_StartTime | Conn_StartTime | 192 | 205 |  |  |  | GLOBAL time_t Conn_StartTime( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_SendQ | Conn_SendQ | 210 | 220 |  |  |  | GLOBAL size_t Conn_SendQ( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_SendMsg | Conn_SendMsg | 225 | 231 |  |  |  | GLOBAL long Conn_SendMsg( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_SendBytes | Conn_SendBytes | 237 | 242 |  |  |  | GLOBAL long Conn_SendBytes( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_RecvQ | Conn_RecvQ | 247 | 257 |  |  |  | GLOBAL size_t Conn_RecvQ( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_RecvMsg | Conn_RecvMsg | 262 | 267 |  |  |  | GLOBAL long Conn_RecvMsg( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_RecvBytes | Conn_RecvBytes | 273 | 278 |  |  |  | GLOBAL long Conn_RecvBytes( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_IPA | Conn_IPA | 283 | 288 |  |  |  | GLOBAL const char * Conn_IPA(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_ResetWCounter | Conn_ResetWCounter | 290 | 294 |  |  |  | GLOBAL void Conn_ResetWCounter( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-func.c | function | Conn_WCounter | Conn_WCounter | 296 | 300 |  |  |  | GLOBAL long Conn_WCounter( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | struct | SSLOptions | SSLOptions | 40 | 40 |  |  |  | struct SSLOptions
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | struct | <anonymous> | <anonymous> | 69 | 73 |  |  |  | struct { int refcnt; gnutls_certificate_credentials_t x509_cred; gnutls_dh_params_t dh_params; }
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | typedef | x509_cred_slot | x509_cred_slot | 69 | 73 |  |  |  | typedef struct { int refcnt; gnutls_certificate_credentials_t x509_cred; gnutls_dh_params_t dh_params; } x509_cred_slot;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | field | refcnt | refcnt | 70 | 70 |  | int | scalar_or_unknown | int refcnt;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | field | x509_cred | x509_cred | 71 | 71 |  | gnutls_certificate_credentials_t | scalar_or_unknown | gnutls_certificate_credentials_t x509_cred;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | field | dh_params | dh_params | 72 | 72 |  | gnutls_dh_params_t | scalar_or_unknown | gnutls_dh_params_t dh_params;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | openreadclose | openreadclose | 91 | 131 |  |  |  | static char * openreadclose(const char *name, size_t *len)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | struct | stat | stat | 94 | 94 |  |  |  | struct stat
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | LogOpenSSL_CertInfo | LogOpenSSL_CertInfo | 143 | 168 |  |  |  | static void LogOpenSSL_CertInfo(int level, X509 * cert, const char *msg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | LogOpenSSLError | LogOpenSSLError | 170 | 184 |  |  |  | static void LogOpenSSLError(const char *error, const char *info)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | pem_passwd_cb | pem_passwd_cb | 187 | 208 |  |  |  | static int pem_passwd_cb(char *buf, int size, int rwflag, void *password)
